name,year,total_usage,peak_min,prev_max,post_max,is_peak
Steve,2015,170,132,386,,false
Steve,2016,147,132,377,,false
Steve,2017,132,132,363,,false
Terry,1910,5,5,,87,false
Terry,1911,5,5,,87,false
Terry,1912,14,5,,107,false
Terry,1913,34,5,5,126,false
Terry,1914,31,14,5,127,false
Terry,1915,76,31,14,127,false
Terry,1916,42,31,34,141,false
Terry,1917,64,42,34,217,false
Terry,1918,87,42,76,217,false
Terry,1919,58,58,76,240,false
Terry,1920,107,58,76,253,false
Terry,1921,126,58,87,259,false
Terry,1922,127,107,87,355,false
Terry,1923,126,126,107,355,false
Terry,1924,141,126,126,486,false
Terry,1925,217,126,127,646,false
Terry,1926,208,141,127,788,false
Terry,1927,240,208,141,1062,false
Terry,1928,253,208,217,1410,false
Terry,1929,259,240,217,1857,false
Terry,1930,355,253,240,2537,false
Terry,1931,313,259,253,2696,false
Terry,1932,486,313,259,3281,false
Terry,1933,646,313,355,3987,false
Terry,1934,788,486,355,5597,false
Terry,1935,1062,646,486,6632,false
Terry,1936,1410,788,646,6857,false
Terry,1937,1857,1062,788,7749,false
Terry,1938,2537,1410,1062,12581,false
Terry,1939,2696,1857,1410,15027,false
Terry,1940,3281,2537,1857,15027,false
Terry,1941,3987,2696,2537,15027,false
Terry,1942,5597,3281,2696,15027,false
Terry,1943,6632,3987,3281,15258,false
Terry,1944,6857,5597,3987,15473,false
Terry,1945,7749,6632,5597,16626,false
Terry,1946,12581,6857,6632,20340,false
Terry,1947,15027,7749,6857,20934,false
Terry,1948,14396,12581,7749,20934,false
Terry,1949,14243,13950,12581,20934,false
Terry,1950,13950,13950,15027,20934,false
Terry,1951,15258,13950,15027,20934,false
Terry,1952,15473,13950,15027,20934,false
Terry,1953,16626,15258,15027,20865,false
Terry,1954,20340,15473,15258,20865,false
Terry,1955,20934,16626,15473,20317,false
Terry,1956,20319,20317,16626,19761,true
Terry,1957,20865,19761,20340,18751,false
Terry,1958,20317,18751,20934,17549,false
Terry,1959,19761,17549,20934,16331,false
Terry,1960,18751,16331,20934,15982,false
Terry,1961,17549,15982,20934,13762,false
Terry,1962,16331,13762,20934,11091,false
Terry,1963,15982,11091,20934,10146,false
Terry,1964,13762,10146,20865,9265,false
Terry,1965,11091,9265,20865,8466,false
Terry,1966,10146,8466,20317,7637,false
Terry,1967,9265,7637,19761,7274,false
Terry,1968,8466,7274,18751,6814,false
Terry,1969,7637,6814,17549,5483,false
Terry,1970,7274,5483,16331,4982,false
Terry,1971,6814,4982,15982,4502,false
Terry,1972,5483,4502,13762,4429,false
Terry,1973,4982,4429,11091,4009,false
Terry,1974,4502,4009,10146,3687,false
Terry,1975,4429,3687,9265,3315,false
Terry,1976,4009,3315,8466,3269,false
Terry,1977,3687,3269,7637,3203,false
Terry,1978,3315,3203,7274,2974,false
Terry,1979,3269,2974,6814,2933,false
Terry,1980,3203,2933,5483,2629,false
Terry,1981,2974,2629,4982,2493,false
Terry,1982,2933,2433,4502,2493,false
Terry,1983,2629,2433,4429,2307,false
Terry,1984,2433,2307,4009,2180,false
Terry,1985,2493,2180,3687,2131,false
Terry,1986,2307,2131,3315,2060,false
Terry,1987,2180,2060,3269,1950,false
Terry,1988,2131,1950,3203,1754,false
Terry,1989,2060,1754,2974,1628,false
Terry,1990,1950,1628,2933,1450,false
Terry,1991,1754,1450,2629,1199,false
Terry,1992,1628,1199,2493,1150,false
Terry,1993,1450,1150,2493,1089,false
Terry,1994,1199,1089,2307,1030,false
Terry,1995,1150,1030,2180,961,false
Terry,1996,1089,961,2131,883,false
Terry,1997,1030,883,2060,826,false
Terry,1998,961,826,1950,778,false
Terry,1999,883,778,1754,671,false
Terry,2000,826,671,1628,662,false
Terry,2001,778,641,1450,662,false
Terry,2002,671,624,1199,662,false
Terry,2003,641,624,1150,579,false
Terry,2004,624,572,1089,579,false
Terry,2005,662,572,1030,556,false
Terry,2006,572,556,961,482,false
Terry,2007,579,446,883,482,false
Terry,2008,556,446,826,442,false
Terry,2009,446,442,778,442,false
Terry,2010,482,442,671,391,false
Terry,2011,442,389,662,391,false
Terry,2012,442,389,662,361,false
Terry,2013,389,352,662,361,false
Terry,2014,391,352,579,316,false
Terry,2015,352,316,579,,false
Terry,2016,361,316,556,,false
Terry,2017,316,316,482,,false
