name,window_fn,pct_ratio
Taren,243.36111111111111,7.1333333333333337
Katerin,248.26666666666668,6.1333333333333346
Amairany,61.213846153846156,2.193548387096774
Earle,7044.6101190476193,24.548387096774192
Santa,238.31794871794872,5.5555555555555545
Bich,9.3333333333333339,1.8888888888888886
Brenda,57283498.107606679,878.93913043478256
Nora,946313.89087919693,2.9070743405275783
Rigo,85.702439024390245,3.7777777777777777
Gautam,6.1238095238095234,2.32
Lilie,11.742857142857142,2.32
Fernie,7.9238095238095241,2.32
Dartagnan,11.971428571428572,2.32
Deloise,296.72222222222223,9.28
Janise,17.523172905525847,2.8200000000000003
Jeffie,21.106666666666666,3.3200000000000003
Rooney,32.455555555555556,3.3200000000000003
Gwenn,58.155263157894737,3.3200000000000003
Kee,112.07768361581921,5.6400000000000006
Alethea,1785.5248979591836,9.2800000000000011
Babette,739.58153126826414,13.280000000000001
Joslynn,1944.1794871794871,22.560000000000002
Bertrand,255.77554563492063,8.2452830188679247
Kaden,2883433.746236559,158.53571428571428
Jadynn,11.285714285714286,2.285714285714286
Chavonne,60.476190476190474,3.535714285714286
Eve,26800.606697819316,12.50140056022409
Kenji,645.7397260273973,11.29032258064516
Ephraim,2415.03291213635,17.580645161290324
Melania,2789.2105263157896,15.827586206896552
Tommye,46.858350951374206,3.9499999999999997
Hailey,10173195.374390244,105.2125
Casimir,3702.482792207792,32.7
Kendall,981744.38984316657,163.20625
Adien,20.0,2.2
Genevia,6.9733333333333336,2.2
Saryah,8.2666666666666675,2.2
Obinna,5.85,2.2
Ayumi,10.266666666666667,2.2
Marcene,9.9714285714285715,2.2
Hakop,7.0626780626780628,2.2
Shakema,24.326315789473686,2.2
Tammra,7.6555555555555559,2.2
Stryder,20.054545454545455,3.2
Daphney,28.129233511586452,3.2
Athanasios,17.876847290640395,3.2
Kimmie,51.838095238095235,4.4
Marylynn,56.913978494623656,4.4
Donaven,64.547619047619051,4.4
Danthony,147.14461538461538,4.9
Zita,80.543859649122808,5.4
Terrel,198.14924506387922,7.4
Chelsee,844.23529411764707,15.3
Corinthian,0.16666666666666666,1.1
Viviann,4.4242424242424239,1.6
Afsana,2.3,1.6
Ysidra,3.7666666666666666,1.6
Illyana,4.0,1.6
Sevag,1.838095238095238,1.6
Benedetta,2.7625,1.6
Wenona,4.7087912087912089,1.6
Miko,1.3406593406593406,1.6
Sommer,7929.5548780487807,17.100000000000005
Kodie,113.26877470355731,6.4000000000000012
Nariyah,916.82857142857142,7.9000000000000012
Waino,13.433333333333334,2.037974683544304
Jaxon,8884989.3105413113,271.56737588652481
Makinley,1294.8351648351647,8.1355932203389827
Cerissa,88.25,3.2173913043478262
Dasha,842.015873015873,12.76923076923077
Hilda,376851.17990654206,41.111617312072887
Eartha,232.69696969696969,6.1190476190476195
Kanya,1.5833333333333333,1.3962264150943398
Kian,38832.741379310348,30.623529411764707
Nazir,1469.9433333333334,14.894736842105262
Alexi,2335.4655870445345,25.639999999999997
Solara,260.66666666666669,6.9090909090909092
Alayza,4.5666666666666664,1.7272727272727273
Nansi,6.166666666666667,1.7272727272727273
Kechia,12.5,1.7272727272727273
Dorene,3633.8090395480226,15.311320754716981
Ajay,1163.3571428571429,8.73873873873874
Jayshaun,7.2857142857142856,2.08
Kymberlee,6.1428571428571432,2.08
Virgel,12.696969696969697,2.58
Jesscia,15.071428571428571,2.58
Keir,97.357142857142861,4.66
Zandra,458.06367346938777,10.82
Deante,1575.0467980295566,18.64
Marico,1.2582417582417582,1.54
Magally,2.25,1.54
Jaydan,3709.5555555555557,6.2733812949640289
Muhammad,59031.552266419982,19.140000000000004
Rubbie,10.155263157894737,2.0800000000000005
Daemon,25.457142857142856,3.0800000000000005
Mahad,46.247252747252745,4.160000000000001
Raoul,41.381727725011309,4.160000000000001
Chantell,635.06685633001428,13.320000000000002
Celestine,2335.4451954158094,25.640000000000004
Dianne,1960300.0332112333,212.1764705882353
Alexavier,991.99583333333328,3.3043478260869565
Maddex,378.27272727272725,6.1086956521739131
Millicent,1850.6771717171716,16.228571428571435
Treston,25.552380952380954,3.333333333333333
Kason,104912.86111111111,78.666666666666657
Cylas,14.566666666666666,2.3333333333333335
Aarish,33.333333333333336,2.3333333333333335
Shaquetta,28.4,2.8333333333333335
Marisha,29.733333333333334,3.3333333333333335
Tarek,62.6945412311266,4.166666666666667
Zipporah,100.4989247311828,5.166666666666667
Melayna,8.3333333333333339,1.6666666666666667
Austyn,5764.2660098522165,21.672727272727272
Rileigh,3135.3939393939395,5.6305084745762706
Emi,1460.6097560975609,14.333333333333336
Syniah,12.410714285714286,2.46
Malin,11.388888888888889,2.46
Tona,26.542857142857144,2.96
Hymen,42.92307692307692,3.96
Hanh,30.441176470588236,3.96
Taniqua,59.647058823529413,4.42
Brynnley,67.714285714285708,4.42
Pius,4.6969696969696972,1.98
Samir,7888.833333333333,10.588709677419356
Izrael,73.7625,4.3076923076923075
Weslyn,61.0,3.1538461538461542
Anaalicia,17.333333333333332,2.1851851851851851
Tashina,994.69117647058829,10.352941176470591
Phineas,774.47058823529414,13.178571428571429
Robinson,61.821480406386065,3.8571428571428572
Adelaide,81207.760439560443,71.428571428571431
Abdiaziz,2.25,1.4285714285714286
Marquese,32.470588235294116,3.3571428571428577
Drenda,19.410714285714285,2.3400000000000003
Belicia,19.123809523809523,2.8400000000000003
Viliami,15.694736842105263,2.8400000000000003
Virgle,261.45645645645646,9.3600000000000012
Massiah,416.94444444444446,10.360000000000001
Yarel,704.0,11.360000000000001
Kathy,33796368.526966289,193.57758620689654
Treylon,9.8777777777777782,1.9200000000000004
Aryanna,36187.410256410258,57.454545454545453
Shakeia,2.2666666666666666,1.5454545454545454
Sarina,5249.0921658986172,32.966666666666669
Kaius,359.95238095238096,7.9333333333333336
Delphia,580.56767676767674,12.366666666666667
Aracely,10534.129764065336,22.733333333333334
Kiera,105052.24545454545,75.6842105263158
Meg,1206.1127995324371,15.366666666666669
Mitzi,18270.50660694289,57.466666666666676
